ts_code,trade_date,close,pe,pe_ttm,total_mv,circ_mv,pb,turnover_rate
300519.SZ,20250808,17.29,54.8998,53.0964,276640.0,197278.9,3.428,7.1127
300468.SZ,20250808,38.16,300.6011,317.2556,2024957.6334,2021694.152,12.6756,13.8715
300123.SZ,20250808,6.73,,,687694.3648,673251.5795,4.4602,4.4874
838924.BJ,20250808,27.38,107.8818,107.6233,294530.767,169245.8011,9.601,3.3421
300188.SZ,20250808,16.05,,,1379461.0826,1373391.2615,4.0781,3.0611
603118.SH,20250808,11.1,,,873876.8107,873876.8107,1.7529,2.7245
300781.SZ,20250808,42.25,,,692287.3328,510571.1221,10.7106,15.1653
002999.SZ,20250808,7.28,113.7942,85.4276,253046.976,250138.434,2.1408,1.8224
603021.SH,20250808,3.83,,,122540.1108,122540.1108,44.2084,1.2162
000936.SZ,20250808,7.21,54.4422,47.8169,638815.2915,638724.77,1.2234,1.424
605287.SH,20250808,15.67,,,219380.0,219380.0,1.3961,2.1772
002593.SZ,20250808,5.04,77.9459,86.0043,405144.4466,287502.6717,1.7079,2.5725
688589.SH,20250808,24.19,41.684,47.7822,351549.1819,351549.1819,3.7046,3.0153
000032.SZ,20250808,24.18,83.4506,98.7593,2751585.4278,2663457.5442,4.3528,3.373
600518.SH,20250808,2.06,3322.6788,2964.9376,2848752.7181,2847404.5507,4.1545,1.0025
603036.SH,20250808,17.55,37.6676,34.96,361540.5739,361540.5739,2.7615,2.9405
600178.SH,20250808,14.84,1207.3863,420.9637,692250.6229,692250.6229,2.7145,6.116
002474.SZ,20250808,7.05,,,438651.0,374035.3319,3.1586,4.3477
300238.SZ,20250808,17.61,170.3107,167.4128,466939.1895,466901.1184,8.38,8.2384
002162.SZ,20250808,4.77,,,438697.3603,438121.6957,5.4163,5.849
873693.BJ,20250808,48.55,205.6046,225.5108,352958.5,177741.55,10.1171,15.8446
002554.SZ,20250808,2.92,,,389446.261,389373.5028,1.6596,1.7757
300726.SZ,20250808,36.17,53.3458,58.2436,1489624.7194,775623.776,3.1438,2.4012
603124.SH,20250808,57.27,47.3422,46.4007,834682.7547,164006.9969,5.0031,16.9666
301382.SZ,20250808,36.06,77.0662,75.3053,1030812.6132,637947.4775,5.8044,16.2464
301515.SZ,20250808,23.42,162.3923,442.4352,234200.0,149124.0396,1.8947,11.341
300279.SZ,20250808,7.88,73.7244,46.8028,385410.3981,361562.5726,3.8187,7.5883
600316.SH,20250808,44.25,808.7529,793.6641,3173231.7156,3173231.7156,5.9618,1.9288
300502.SZ,20250808,182.28,63.8288,44.3327,18113435.0514,16134542.2711,18.806,2.959
601888.SH,20250808,65.04,31.5339,37.5446,13455859.2222,12698900.9382,2.4377,0.6886
002402.SZ,20250808,26.77,67.96,56.6378,2475706.4249,2157211.7902,5.2002,6.4307
832089.BJ,20250808,16.85,20.9963,20.3613,253875.58,157548.88,2.2284,3.3254
000790.SZ,20250808,4.22,,,263209.5716,262782.6131,2.6024,3.4714
603229.SH,20250808,10.65,42.7614,41.4158,884266.4594,884266.4594,3.8632,3.9532
600818.SH,20250808,11.25,,,361628.8988,267702.6488,6.2047,1.8172
002317.SZ,20250808,21.0,,,1784854.0017,1599396.5526,4.6768,12.6418
872895.BJ,20250808,30.4,1099.6798,,171832.96,87360.176,8.7879,2.9903
601137.SH,20250808,18.79,11.2654,10.8317,1524826.8033,1523022.9633,1.8459,1.342
603898.SH,20250808,11.28,43.6156,50.1195,351197.2299,351197.2299,1.1665,1.5168
600666.SH,20250808,3.78,,,1044607.8547,914666.6094,12.5763,7.9945
603909.SH,20250808,10.39,28.3283,28.9782,270839.3925,270839.3925,2.5393,2.462
601066.SH,20250808,25.63,27.5229,25.3641,19880408.7647,16648404.8627,2.539,0.1294
603061.SH,20250808,96.2,73.546,64.6742,577200.0,402369.3331,4.3147,4.0584
605086.SH,20250808,28.45,39.842,39.613,509824.0,509824.0,4.1135,1.15
688223.SH,20250808,5.31,537.0356,,5312762.4255,5312762.4255,1.779,0.5315
601399.SH,20250808,3.38,56.4601,56.1729,2438181.8908,2438181.8908,1.6806,1.8519
002820.SZ,20250808,11.31,83.9145,151.2612,227182.0416,226579.5387,2.5309,3.8491
920167.BJ,20250808,19.86,51.5204,347.1185,217876.3643,129635.0319,3.5923,2.8735
002198.SZ,20250808,6.88,169.403,113.2457,349166.7754,349166.7754,4.8218,1.2976
601866.SH,20250808,2.53,19.8049,19.4158,3339006.9225,2467251.9065,1.1097,0.762
688599.SH,20250808,15.62,,,3404168.7735,3404168.7735,1.385,0.8739
600714.SH,20250808,11.94,98.2714,71.4357,344082.47,344082.47,4.5795,3.253
603665.SH,20250808,26.56,,,427910.9674,425405.4298,6.0673,1.2565
603121.SH,20250808,19.19,99.0103,154.2633,649646.1991,649646.1991,5.5134,4.7117
002937.SZ,20250808,18.26,23.7921,27.7236,543742.2245,542235.7379,3.6826,6.3217
300358.SZ,20250808,8.71,,,514155.4251,501928.0806,1.2295,3.1933
600369.SH,20250808,4.57,43.4207,42.4486,3036814.8697,3036814.8697,1.1696,0.4693
301015.SZ,20250808,24.99,18.9927,21.5116,1313523.0705,1313354.388,6.7009,3.0291
300450.SZ,20250808,25.8,141.2335,465.2392,4040700.6277,4023306.4715,3.3957,1.2945
600359.SH,20250808,7.33,87.8528,260.9629,279648.8971,279648.8971,3.9733,5.3107
601949.SH,20250808,6.79,20.0754,20.8381,1292794.3087,1292794.3087,1.3788,0.3617
000517.SZ,20250808,1.89,,,601761.3497,470985.4326,1.0309,0.8239
002546.SZ,20250808,6.05,18.9218,12.9161,504599.7031,484745.4181,1.519,4.755
300899.SZ,20250808,25.04,,132.5536,159713.7989,102503.9093,2.4467,2.35
600497.SH,20250808,5.69,22.1863,22.0696,2867976.4948,2867976.4948,1.8144,1.3392
002917.SZ,20250808,15.0,42.0239,37.4915,521421.2955,390717.0465,3.1882,4.1947
002641.SZ,20250808,4.24,27.3645,37.9366,521135.8013,480813.7329,0.9704,1.1483
600127.SH,20250808,6.99,2012.7983,474.4884,448606.4694,448606.4694,6.6304,2.1378
601011.SH,20250808,2.76,,,528723.4128,528723.4128,0.9253,1.1976
300129.SZ,20250808,7.54,38.7397,40.8856,704914.0209,501046.0269,1.5759,7.7279
600185.SH,20250808,5.83,,,1098958.3785,1098958.3785,10.2688,0.7568
600738.SH,20250808,5.29,55.511,59.5971,402746.3398,402392.4177,2.0349,1.5544
002363.SZ,20250808,8.26,73.4655,67.3421,345126.1766,343416.2459,1.6368,3.248
688535.SH,20250808,82.41,165.9932,192.7585,665019.4692,432286.1711,6.469,9.4423
600640.SH,20250808,12.57,658.8431,636.8146,1000189.7966,1000189.7966,2.5233,1.0126
002695.SZ,20250808,14.99,207.9451,148.0792,838640.8846,766492.9398,3.0242,4.3714
301315.SZ,20250808,52.96,90.1263,93.5118,466048.0,195952.0,4.6538,6.6747
000628.SZ,20250808,45.56,261.5275,541.1308,1604987.68,875128.2573,7.6588,3.9829
003029.SZ,20250808,26.18,,,506897.7543,453559.9418,4.5201,3.6657
300571.SZ,20250808,31.09,,,433793.466,359411.1882,2.9791,6.2198
000338.SZ,20250808,15.29,11.6863,11.5738,13326261.4116,7622318.4654,1.5434,0.8439
688512.SH,20250808,11.8,,,550875.3866,382992.9493,3.0089,4.5283
002735.SZ,20250808,15.08,,,576065.8819,423138.4815,3.3379,5.1861
603096.SH,20250808,18.76,22.853,35.0896,289344.1546,289344.1546,1.5735,3.3903
688596.SH,20250808,34.19,18.952,18.6162,1000191.0735,1000191.0735,2.8424,2.3564
301491.SZ,20250808,67.12,34.135,35.066,865848.0,181670.4755,4.3935,43.575
300547.SZ,20250808,38.0,40.6569,40.2134,824243.4612,671205.5178,6.9417,15.9878
603391.SH,20250808,39.88,12.4663,14.3464,362908.0,90727.0,1.764,1.9142
003043.SZ,20250808,46.19,76.6481,83.303,618889.3064,368796.1196,3.6814,3.6984
300062.SZ,20250808,5.69,,,317277.8806,219700.5713,2.6608,2.5892
600761.SH,20250808,18.63,12.5744,13.2587,1659360.6137,1659360.6137,1.639,1.8095
300070.SZ,20250808,4.62,285.8045,614.4787,1674384.7257,1586776.4202,0.613,0.6774
300981.SZ,20250808,16.5,,,707627.1824,648507.5504,1.3115,13.7496
300407.SZ,20250808,11.41,38.6684,48.7642,363066.7625,278700.7444,2.0245,4.6361
301307.SZ,20250808,24.82,,,522709.2,270517.2505,1.7324,5.3646
601727.SH,20250808,8.17,169.1567,125.6821,12728704.0282,10339402.2342,2.3766,2.6645
600897.SH,20250808,14.87,14.3809,14.2896,619980.858,619980.858,1.3924,0.3745
002131.SZ,20250808,3.82,,298.2021,2586819.4645,2234594.5516,2.0214,6.5444
002008.SZ,20250808,30.8,18.7212,36.5179,3171178.4966,2946709.9847,2.0658,10.9477
002717.SZ,20250808,1.69,,,307619.4713,270527.9465,3.0818,2.3178
601211.SH,20250808,20.0,27.0725,15.4804,35259417.392,26987986.59,1.1492,0.4215
300258.SZ,20250808,14.18,51.9506,54.2427,829596.9906,808108.4697,1.7738,3.7621
001255.SZ,20250808,33.98,208.6489,163.2025,276203.032,63053.288,3.7284,10.6127
300978.SZ,20250808,11.67,32.7923,30.9564,493294.0964,220516.418,3.1114,2.593
688786.SH,20250808,27.21,55.6635,55.6227,391279.8082,391279.8082,5.6054,2.2389
600711.SH,20250808,7.96,12.2675,12.6782,2460126.7946,2460126.7946,1.5107,1.5001
838262.BJ,20250808,27.08,66.712,52.1965,187161.213,84450.0822,5.5989,4.7617
002247.SZ,20250808,2.81,10.9676,10.4212,239094.4838,180834.9288,3.8085,2.7976
688232.SH,20250808,29.13,47.0599,44.4044,961290.0,961290.0,1.7915,1.8356
601689.SH,20250808,46.61,26.9947,27.7335,8100051.6384,8100051.6384,3.7182,1.3043
300705.SZ,20250808,17.72,17.2993,17.2957,886374.0905,655663.681,3.5851,4.2155
002624.SZ,20250808,15.28,,,2964271.7213,2792776.0866,4.4621,2.8965
000987.SZ,20250808,7.4,16.1843,14.9506,3712678.0219,3710795.6587,1.2467,0.4343
002265.SZ,20250808,42.03,167.0251,160.0222,4341868.8306,1694216.7961,11.8684,16.1966
603901.SH,20250808,10.93,342.1226,299.5752,533027.2831,524866.9997,2.2513,2.5766
001366.SZ,20250808,13.56,,,217882.08,75502.08,2.6975,5.4431
601608.SH,20250808,5.26,64.3131,64.117,2408845.1079,2393598.7312,2.6689,5.2475
000886.SZ,20250808,6.72,108.0419,491.7903,664492.6176,657106.3955,2.2018,1.9603
601968.SH,20250808,5.14,38.04,37.7132,655750.6424,655750.6424,1.4624,1.1382
000801.SZ,20250808,17.71,93.1673,100.7515,1811390.5701,1811390.5701,6.093,5.0288
601021.SH,20250808,52.63,22.6533,24.0587,5148968.8052,5148968.8052,3.0307,0.2516
000665.SZ,20250808,6.03,,,685701.1455,685677.529,1.5981,10.1013
688545.SH,20250808,30.02,67.7679,63.9653,1080720.0,218796.4591,3.8499,6.2549
688295.SH,20250808,22.45,,,2020500.0,1350593.6119,4.4108,0.3293
688626.SH,20250808,57.45,89.2916,105.8733,919200.0,919200.0,4.6046,7.706
688775.SH,20250808,170.92,68.9007,69.2159,6853892.0,521332.8173,13.426,7.9145
300900.SZ,20250808,20.89,,,620746.1745,460182.1354,4.827,5.0532
603798.SH,20250808,12.19,57.2124,46.8222,312612.1234,312612.1234,2.6911,2.5436
600862.SH,20250808,26.32,31.8085,31.6224,3666505.2496,3666505.2496,5.1678,0.8056
300159.SZ,20250808,3.39,,,507023.9679,498953.4898,,3.5155
000034.SZ,20250808,39.67,37.4863,38.3864,2821571.0977,2357858.0266,2.6893,5.7393
600721.SH,20250808,8.08,74.8594,74.7559,310509.451,310509.451,3.9778,5.2006
002608.SZ,20250808,7.58,8.8443,8.6162,2863784.4156,2863784.4156,0.8795,0.4777
833509.BJ,20250808,25.95,82.4772,68.3229,415993.2811,217905.4197,12.6014,5.3905
600641.SH,20250808,14.47,125.2212,129.8842,1346621.4942,1346621.4942,1.6534,0.9407
600993.SH,20250808,27.9,22.7732,22.5214,1202640.3559,1200556.5746,3.0049,1.0464
601139.SH,20250808,6.62,13.07,14.0378,1904402.5036,1904402.5036,1.2603,0.5638
300410.SZ,20250808,8.33,,,305806.6259,305806.6259,13.4574,8.3597
300301.SZ,20250808,2.34,,,194189.2919,184831.1522,155.5006,1.1049
300285.SZ,20250808,19.19,31.6351,31.5103,1913335.6858,1542779.7564,2.8544,3.784
301529.SZ,20250808,72.17,62.6995,60.1399,612270.1446,326486.3267,4.9531,8.9902
300619.SZ,20250808,26.18,,,455531.1046,392294.642,3.0418,3.9242
300562.SZ,20250808,16.92,60.1484,52.2498,369096.2437,273752.5902,3.7098,10.572
300958.SZ,20250808,14.11,,,221155.313,128470.7415,1.6886,5.526
603888.SH,20250808,19.22,55.4381,52.8783,1296846.7589,1296846.7589,3.7406,1.4934
300802.SZ,20250808,19.49,85.0401,84.5213,563837.0367,387049.2944,3.5513,1.1702
000401.SZ,20250808,5.03,,,1337082.7677,1323570.8799,0.5103,0.8709
600191.SH,20250808,8.11,154.5599,113.6271,393279.852,393279.852,2.3889,1.2745
300355.SZ,20250808,4.21,190.885,141.4177,675385.9161,575113.6993,1.5995,3.2355
870299.BJ,20250808,20.93,77.0944,74.1534,188598.7147,94353.453,7.0089,7.699
300476.SZ,20250808,192.37,143.7551,88.9617,16595541.3869,16451650.012,17.1583,2.177
300416.SZ,20250808,16.63,36.8646,34.6635,845715.0014,840053.5474,3.2239,4.7821
600250.SH,20250808,11.4,77.5803,112.1919,354077.0221,354077.0221,5.8307,4.9562
605358.SH,20250808,24.71,,,1658945.2081,1658945.2081,2.3587,2.2154
603682.SH,20250808,6.11,195.685,51.9974,288697.5,288697.5,2.9767,1.3231
605289.SH,20250808,36.84,,,401583.63,399115.35,3.1667,3.249
301518.SZ,20250808,23.54,56.7412,60.1822,329979.4922,125833.6067,2.3345,10.8468
688298.SH,20250808,28.5,,,574560.0,574560.0,0.881,2.4144
603505.SH,20250808,15.91,52.0993,50.8469,1339095.0815,1339095.0815,8.6993,0.9845
600573.SH,20250808,12.38,47.7401,42.4699,309500.0,309500.0,2.3497,2.3617
300249.SZ,20250808,16.92,,,745305.6858,632125.9971,23.0982,22.8191
000059.SZ,20250808,5.33,,,852502.8722,852502.8722,0.7668,0.9138
600830.SH,20250808,10.86,92.7924,89.2523,493394.5032,493394.5032,2.26,2.6902
688061.SH,20250808,35.19,,,404295.7669,152364.8526,1.6628,3.2834
600868.SH,20250808,2.77,,,525787.1841,525787.1841,2.6698,0.8504
605168.SH,20250808,33.15,56.6773,47.1857,698858.3086,698858.3086,2.6787,2.4541
838971.BJ,20250808,38.67,103.1937,123.5594,406375.3037,326192.2853,9.4543,10.0599
002202.SZ,20250808,10.15,23.0506,20.4595,4288443.6617,3405147.5567,1.1553,3.4101
600052.SH,20250808,4.58,,,386641.1914,386641.1914,1.5191,1.3099
601577.SH,20250808,10.2,5.2411,5.1882,4101984.8291,4101097.2975,0.6157,0.3357
301035.SZ,20250808,66.59,41.5402,33.7494,1869653.9159,1866635.5976,2.737,0.4856
600125.SH,20250808,5.85,19.9973,20.9168,763730.2963,763730.2963,1.038,0.9906
002535.SZ,20250808,4.12,34.6423,36.1573,330293.4265,307491.4558,5.0008,1.7282
002242.SZ,20250808,10.15,63.2981,82.4974,774462.255,773131.2855,2.2828,0.5035
603899.SH,20250808,31.25,20.6186,21.5714,2878032.4281,2878032.4281,3.5412,0.3116
000862.SZ,20250808,5.68,59.9905,45.8533,521398.2673,356685.306,1.207,3.0692
300048.SZ,20250808,6.18,671.3454,252.0261,691226.1136,690724.3749,3.9738,1.3458
002976.SZ,20250808,26.68,,,323285.562,173996.955,4.1208,4.6449
300030.SZ,20250808,8.98,,,277650.2089,233412.3573,4.518,19.2538
300387.SZ,20250808,9.52,29.4029,30.4026,275182.2811,275086.726,2.0048,2.164
603687.SH,20250808,7.89,40.8419,36.695,433975.1407,433975.1407,1.3334,2.2411
002722.SZ,20250808,17.0,22.286,22.6544,351227.4171,298381.5044,1.3676,2.5175
301297.SZ,20250808,40.81,270.2791,259.327,2942679.1895,576676.3156,3.8034,4.5427
002111.SZ,20250808,10.99,78.3488,115.6337,584674.561,525532.1046,1.9408,1.7721
600229.SH,20250808,7.03,54.7378,76.5852,464477.5722,464477.5722,1.4529,0.6932
872351.BJ,20250808,28.7,144.0908,102.5722,252661.7099,101197.4599,5.6107,6.0561
688099.SH,20250808,70.68,36.212,33.7248,2976343.7269,2976343.7269,4.4257,1.509
300352.SZ,20250808,5.48,,,794503.5997,669624.9733,5.905,3.0753
600248.SH,20250808,3.94,4.9783,5.2167,1473455.7027,1460061.2787,0.5944,0.4719
605066.SH,20250808,7.83,32.6835,31.334,396681.7961,393405.1369,2.3133,8.9921
301502.SZ,20250808,45.1,76.5106,76.3332,257446.585,109621.1875,3.1626,3.4625
003018.SZ,20250808,12.57,23.145,22.2779,326820.0,166867.0957,2.1425,1.8782
301601.SZ,20250808,34.6,45.0518,47.2956,486060.8,109363.68,3.8758,6.2856
603556.SH,20250808,27.78,13.4809,14.5376,1350841.8643,1350841.8643,1.9513,0.8256
002727.SZ,20250808,14.91,76.498,270.4094,873135.7504,592392.8376,1.1914,2.0411
002959.SZ,20250808,49.14,26.8145,28.9312,771688.044,745473.9523,2.8352,0.7538
688435.SH,20250808,34.68,,,289578.0,160040.9692,2.629,5.4493
001270.SZ,20250808,43.1,,657.9922,894956.6779,877083.1079,6.3531,1.8892
002159.SZ,20250808,15.43,19.2689,19.774,273575.9445,213646.4232,2.0259,2.7105
688127.SH,20250808,28.1,51.3748,47.8467,1132970.644,1132970.644,6.3067,2.4594
603192.SH,20250808,23.07,26.1434,25.2112,325641.5098,319904.0008,2.1385,3.9532
603893.SH,20250808,156.7,110.8293,89.4922,6592816.3785,6590896.8035,18.9062,1.5466
688257.SH,20250808,16.71,23.3368,22.9303,421774.6102,421774.6102,1.927,2.3284
300340.SZ,20250808,17.74,,,489434.8295,485126.133,87.8352,18.0247
000880.SZ,20250808,42.19,75.5739,72.4693,1397841.6114,684161.478,6.6798,7.487
605286.SH,20250808,38.45,26.2137,23.2623,645960.0,645960.0,3.1832,0.7277
603291.SH,20250808,11.94,33.705,39.2279,505325.4012,155152.0339,2.929,2.3675
000779.SZ,20250808,9.52,19.2211,19.0527,442517.6383,442479.0328,1.1495,1.5256
603999.SH,20250808,6.97,64.4862,63.7938,401472.0,401472.0,2.0323,2.326
600751.SH,20250808,4.2,97.8364,108.8605,1217721.8689,1080739.4018,1.6161,2.943
836270.BJ,20250808,17.85,30.0248,31.8845,186739.56,144867.5958,4.884,2.3507
002622.SZ,20250808,3.14,,,263760.0,263752.2285,6.9037,13.6568
002916.SZ,20250808,133.5,47.4071,44.7411,8900989.6133,8878025.4239,6.2075,1.182
600576.SH,20250808,7.62,54.8321,48.4995,803565.9113,503217.2432,2.8242,1.4721
600775.SH,20250808,11.55,,,1055483.501,775973.501,3.428,20.5144
300092.SZ,20250808,13.59,21.9895,21.9024,372261.7253,285208.2419,2.3033,3.6703
600710.SH,20250808,10.89,12.3921,11.6284,1423050.1336,1423050.1336,1.8316,0.5053
688519.SH,20250808,45.04,210.1361,128.6088,1057408.593,1057408.593,4.0943,1.4296
300818.SZ,20250808,23.76,34.4297,48.3781,401003.7071,260130.2109,2.2891,3.8158
600798.SH,20250808,4.01,218.6789,18534.0435,483820.2146,483820.2146,1.2439,1.9514
300464.SZ,20250808,5.56,,,254547.7326,197570.5273,22.5489,3.2529
601528.SH,20250808,5.68,5.7996,5.7203,1114507.6724,985171.3136,0.6034,0.7536
601588.SH,20250808,1.81,,,609430.62,481460.0,0.648,1.6023
301201.SZ,20250808,27.48,,,425153.5884,298279.7474,2.0137,4.3441
603967.SH,20250808,11.74,16.1056,15.713,406986.7175,406986.7175,1.8332,1.4367
000159.SZ,20250808,5.97,,,286969.5378,286961.7022,1.4038,9.3248
688030.SH,20250808,19.9,,,358662.9894,358662.9894,4.3178,2.9646
002418.SZ,20250808,3.82,,,434104.8,434103.5681,3.0282,4.6985
603660.SH,20250808,7.67,,,411668.6334,408375.6339,4.2121,7.1217
301189.SZ,20250808,28.56,,,332428.304,319180.4853,1.5461,1.209
600778.SH,20250808,7.03,689.4621,213.5893,218978.4205,218784.062,9.2295,11.8578
688665.SH,20250808,57.36,51.1539,45.9022,576773.964,576773.964,5.5304,1.0873
300881.SZ,20250808,36.98,18.015,18.0452,406780.0,212288.3125,4.1078,4.8933
002120.SZ,20250808,8.64,13.0878,13.7439,2504904.7936,2432267.0928,1.2567,4.4736
688680.SH,20250808,50.15,,,421361.9299,421361.9299,3.062,4.7924
600817.SH,20250808,12.54,29.4509,27.0866,668763.6499,661170.6799,2.6959,0.827
838810.BJ,20250808,16.47,,,157947.3,102785.2266,6.844,4.9092
002542.SZ,20250808,3.98,,,718834.4617,699941.221,9.3651,10.3593
300608.SZ,20250808,14.78,,,489557.8824,425023.8885,3.3905,15.4293
300889.SZ,20250808,14.81,,,322954.0873,218010.2777,2.188,2.7891
603108.SH,20250808,18.35,200.382,,1107723.9244,1107723.9244,2.6243,8.427
002850.SZ,20250808,112.97,20.9958,19.9297,3089805.5627,2223675.4178,2.673,1.5536
603719.SH,20250808,13.19,,,528919.0,528919.0,2.5102,2.7603
300730.SZ,20250808,14.94,,,360261.5868,293837.1591,12.6931,7.3761
000100.SZ,20250808,4.42,55.8547,37.387,8736294.8099,7998761.686,1.5346,1.0279
300272.SZ,20250808,7.15,49.3817,47.9366,412710.8064,308251.1246,3.6118,3.7636
600239.SH,20250808,2.45,,,393393.2927,393393.2927,3.0706,1.44
000759.SZ,20250808,7.47,,,500468.8554,489812.4007,2.9607,3.5628
000539.SZ,20250808,4.73,25.7548,54.5718,2483384.3254,1207993.115,1.0998,0.8766
002818.SZ,20250808,12.06,13.0769,13.8694,902641.4816,359818.7723,1.8264,0.6328
000548.SZ,20250808,5.64,34.5795,43.0959,281557.7174,281539.9514,1.386,1.6547
301211.SZ,20250808,18.67,58.7342,129.2587,537696.0,537696.0,2.3825,1.4082
835368.BJ,20250808,27.26,18.7966,32.1407,640011.4794,608905.6223,1.5125,1.2521
002339.SZ,20250808,8.32,132.7181,81.5732,419404.772,398356.2785,2.4134,3.4492
300522.SZ,20250808,14.26,203.2731,412.4227,459815.849,347725.6309,5.8176,4.4173
301096.SZ,20250808,57.81,,,631448.7098,630170.5018,2.4732,2.7516
831961.BJ,20250808,23.4,268.3076,151.7738,334246.7887,246726.8107,4.4088,14.5116
688353.SH,20250808,34.1,,,543895.0,406031.9531,1.6011,2.7956
002989.SZ,20250808,30.91,,,622293.0218,576996.7351,4.047,1.6403
301153.SZ,20250808,24.98,84.3989,121.8883,881420.7488,822416.56,5.213,1.3905
002880.SZ,20250808,29.55,26.4359,26.7593,670194.0,667868.415,3.0328,0.7133
603031.SH,20250808,29.71,37.2952,34.5431,627237.52,627237.52,3.3158,6.2102
002792.SZ,20250808,17.9,225.9643,196.1795,935155.795,561712.1636,3.3668,30.0158
603040.SH,20250808,50.5,32.5729,29.986,689258.8248,682070.1498,5.1139,1.6559
300617.SZ,20250808,34.66,31.6355,35.0337,580070.3007,487290.6104,2.0113,4.3721
600863.SH,20250808,4.1,11.5087,12.6546,2676024.0025,2676024.0025,1.693,0.6321
301159.SZ,20250808,37.35,,,288902.25,198010.9316,4.5937,6.9338
688659.SH,20250808,11.11,,,177760.0,177760.0,3.2306,8.8394
301021.SZ,20250808,31.95,222.669,165.8326,486125.4227,486038.6785,5.0024,2.9924
300102.SZ,20250808,13.2,126.4347,93.7822,1214840.6992,1204190.2778,2.9497,8.7664
300088.SZ,20250808,6.13,42.913,39.5615,1531110.6839,1523613.7356,1.7968,1.1753
