ts_code,ln_mv,pe,pe_ttm,pb,momentum_12m_ex1m,volatility,turnover_rate,amihud,roe,grossprofit_margin,revenue_growth,profit_growth
600984.SH,26.769139870219043,,,1.0463,0.4741881875016487,0.4660368728033652,1.8875,4.928232114207025e-14,-5.8201,-22.6576,-14.5586,
600985.SH,28.872531710712437,7.1278,8.7456,0.8435,-0.1827666726027486,0.48128276473111076,0.4288,6.1492749092073e-15,1.6187,18.3384,-38.9985,
600986.SH,27.885317004414375,81.7366,53.2165,2.476,1.1864011131170726,0.5504740098603508,3.872,1.8814991636600784e-14,2.1343,7.8125,0.2763,
600989.SH,30.06106447841051,17.9236,15.4477,2.6137,0.022123365930705408,0.38462140467915606,0.4454,1.5078038340250991e-15,5.5081,35.3629,30.9216,
600988.SH,29.22474926386886,27.8975,24.0423,4.6474,0.30263935514924034,0.5047322408376282,5.7904,4.5616385327683235e-15,5.1395,46.4187,29.8494,
600987.SH,27.347814783459313,10.4676,10.3536,1.2149,0.07449466272995675,0.4330484554304124,0.8866,2.3928619006135604e-14,2.1123,21.9705,-5.6867,
600992.SH,26.668294274423104,,,2.666,0.000702241493547584,0.48183824537173375,2.6325,5.487555202442227e-14,-1.5058,7.2201,-11.6262,
600990.SH,27.386225822110404,,,4.246,0.7560487085637713,0.5168212784672501,7.1374,2.908849078257785e-14,-1.1228,19.0812,-13.6666,
600996.SH,27.689082338242034,,,3.6702,0.14323811393606212,0.49234959370040543,2.3059,2.0256754424958777e-14,-9.1067,-28.6595,-22.6582,
600993.SH,27.81554055219823,22.7732,22.5214,3.0049,0.0483983986034906,0.45334665161657284,1.0464,1.5693708718013817e-14,4.8845,49.8911,1.4796,
600995.SH,28.81663948677505,29.0525,25.132,1.4902,0.0664431939367236,0.460930627527124,0.878,5.8434063393601635e-15,1.7364,51.4053,17.5172,
600999.SH,30.383951265818236,15.1056,14.89,1.3847,0.2159024089894559,0.36948625024659304,0.2269,9.646980489056082e-16,1.7632,,9.6373,
600997.SH,27.632921015974926,12.2823,14.874,0.7186,-0.001715410420778607,0.47506848161873455,0.3931,2.0501463512371992e-14,0.4696,11.2002,-15.9551,
600998.SH,28.62342867165064,10.7591,9.1773,1.0596,0.17654143774026965,0.3815770584968588,0.5587,5.742520191263275e-15,3.4967,7.3309,3.815,
601000.SH,28.51141642523173,12.1886,13.2594,1.2081,-0.19889140208315892,0.4115411464466936,0.443,6.557714181921779e-15,1.8198,44.3603,-16.6352,
601001.SH,28.49530528857594,8.4518,9.3437,1.3281,-0.15188066564577218,0.5005586786252825,1.27,9.072272173441463e-15,2.7226,38.5855,-33.7275,
601002.SH,26.984734534934567,40.263,25.1545,1.2662,0.85973485973486,0.4826566121554557,2.836,4.0244486812990855e-14,1.369,25.1229,35.8985,
601003.SH,28.081095876890046,,,1.8164,1.1612163262416368,0.4922200028036835,2.5417,1.2943266236913994e-14,3.0629,6.5585,-14.3556,
601005.SH,27.94730768874589,,,0.8316,0.4217687074829932,0.4387382312360587,2.0007,1.3584271487948449e-14,-0.7093,0.5824,-14.507,
601006.SH,30.210965287443948,14.5988,15.4094,0.8121,-0.06991871726729904,0.3142934594331927,0.1974,9.646585865767332e-16,1.6059,16.2874,-2.5596,
601007.SH,26.418915328372425,89.4708,91.9174,1.9199,0.23662884927066452,0.4296218954471008,2.3288,6.126253590478987e-14,0.4095,22.592,-20.475,
601008.SH,27.339149050503327,39.1777,44.0404,1.8492,0.7817663817663819,0.44823945434748247,1.3677,2.544464238035656e-14,0.5558,22.4363,-4.1788,
601009.SH,30.34051921516684,7.4451,7.2994,0.885,0.18371803527723873,0.35424628362201915,0.2567,9.42698641298741e-16,3.206,,6.5345,
601011.SH,26.99373128292209,,,0.9253,0.8363636363636362,0.4904348635338894,1.1976,3.8770441086619664e-14,-1.141,-20.9004,-75.7088,
601010.SH,26.89805144118143,30.2021,35.3113,1.115,0.5503185825259668,0.42402137147880237,0.9823,3.2774592995940404e-14,0.6736,48.597,-13.1421,
601012.SH,30.114966921228294,,,2.0362,0.14527341964965712,0.5582840338612665,0.8111,1.911483543383435e-15,-2.3873,-4.1823,-22.7521,
601015.SH,27.353641291409755,,,1.2354,0.3793211072366438,0.5384573440256036,1.0337,3.0430115411638956e-14,-4.176,-10.3167,-37.3106,
601016.SH,28.307993474095312,14.7957,15.2621,1.145,0.016612021857923542,0.4625964332195739,1.17,9.045494227327155e-15,2.2066,50.8131,-1.3265,
601019.SH,28.281142938845548,15.0846,13.8559,1.3092,-0.14157020897711203,0.31009174038815496,0.2667,7.028947089847966e-15,2.14,41.6688,0.3037,
601020.SH,28.1739881658958,67.9414,65.9891,5.1007,0.7948933152421525,0.5334497387834861,3.309,1.4170414088540736e-14,1.3473,42.7248,5.6708,
601018.SH,29.596700354238656,14.5783,14.4267,0.9238,0.0365202082057563,0.30836163295689745,0.1859,1.6798187568494996e-15,1.49,29.95,1.8985,
601022.SH,27.85081420791714,22.4983,22.1674,2.1526,0.19360770156438023,0.492906184975972,3.6332,1.676895195469305e-14,2.9826,17.5387,17.6027,
601021.SH,29.269817578555088,22.6533,24.0587,3.0307,0.02299114552129633,0.4197376438461803,0.2516,3.3278855532517578e-15,3.8508,16.3357,2.8847,
601033.SH,27.95158171694627,16.7919,16.9348,1.3574,0.03278314779686464,0.3594917797318151,1.0158,1.0758120943419794e-14,1.8569,42.9124,-2.5216,
601059.SH,29.373969470767715,41.8654,41.2609,2.9916,0.2556517728432377,0.48876610822734073,5.4491,3.692450885358789e-15,0.8639,,15.7778,
601038.SH,28.041760264536165,16.3546,17.6961,2.0236,-0.13627891500191014,0.5113132484535378,0.5336,1.4889403010464272e-14,7.0394,15.9131,-2.1342,
601065.SH,27.03123817123336,11.9081,13.8771,1.2734,-0.03095755953376822,0.33484350478978575,0.8218,2.4115951353571016e-14,1.6927,31.7196,-17.3405,
601061.SH,29.02545724274006,18.0172,15.1927,1.8611,0.23064506974302224,0.36904085897265376,2.889,3.864063503630242e-15,2.5688,2.0079,5.2807,
601058.SH,29.092883775574236,10.6186,10.606,2.1838,0.05941703234233442,0.46751525997308424,0.5679,4.384376321260176e-15,5.19,24.7364,15.2922,
601068.SH,28.06003857129192,69.4352,83.9147,5.3736,0.2763349634750786,0.48985845926730076,2.0328,1.3641291704824757e-14,0.9969,8.9122,-3.6308,
601066.SH,30.620755878550217,27.5229,25.3641,2.539,0.3158636431832309,0.45049681565459354,0.1294,9.506493334654274e-16,1.7407,,14.5437,
601069.SH,28.252716443862543,64.309,63.7585,3.9576,0.7752476784555027,0.487834531008991,3.7212,1.1307634974054724e-14,0.7435,6.668,36.0627,
601083.SH,28.08606221269852,15.4436,12.5788,1.8344,0.26220966056741757,0.43590159680606017,3.7829,1.1357665125255534e-14,4.0574,32.2522,33.2525,
601089.SH,27.982578989967802,29.0844,29.2005,4.1307,0.4778640635986344,0.3294802175654857,6.085,9.541235184739343e-15,3.619,66.6442,3.4569,
601077.SH,29.686888968789265,6.7869,6.6595,0.6195,0.4050761825197914,0.2256212091192593,0.3838,1.1869353522324712e-15,2.8253,,1.3456,
601096.SH,27.809831787019682,51.9632,43.135,2.6894,0.1328017302847364,0.48073505179450265,1.1432,1.5547073770009762e-14,1.9973,11.1914,-9.2836,
601086.SH,27.282824415610776,121.6998,125.7595,4.5893,2.0785575847742814,0.5214336157830662,2.2793,3.111761308177801e-14,0.9564,44.5348,-17.2823,
601088.SH,31.94351224465263,12.7194,13.6338,1.9223,-0.020056783207772377,0.3585665929849732,0.1482,2.0705496733926175e-16,2.7789,34.0634,-21.0714,
601098.SH,28.477407704090453,17.0135,16.0173,1.5396,0.1518061724721118,0.34348557894728055,0.5748,6.5282659273413934e-15,2.3434,45.2914,-4.1847,
601099.SH,28.631546458061464,123.5941,107.4294,2.7845,0.3056754221388368,0.4672158144628783,1.8706,7.113797096559645e-15,0.698,,11.0901,
601100.SH,29.98009223589124,41.7579,41.4976,6.7716,0.6417459821418816,0.4616984866875409,1.3842,1.9511770049943818e-15,3.8385,39.4014,2.5647,
601108.SH,28.964429514353565,16.215,17.4582,1.0647,0.2458399329515708,0.3827613929535528,0.5657,4.279847073142512e-15,0.7932,,-24.1593,
601101.SH,27.72778334409112,10.6273,12.7904,0.9426,-0.11368521614521132,0.4720258788819962,0.5741,1.799671401633698e-14,2.2752,33.8199,5.1264,
601107.SH,28.167196038083002,11.7173,11.2173,1.0716,0.20236977026339475,0.351743995877185,0.6265,8.371149633422911e-15,2.3743,44.8659,-8.0808,
601106.SH,28.35243251261979,,,3.8871,0.23853346094382677,0.3891988441922807,0.7072,7.592297831882623e-15,-1.5625,6.3712,-37.1558,
601113.SH,26.83850082095221,9.2632,9.0068,1.1668,0.38718681575824454,0.44062820024974264,0.8285,3.951473758665734e-14,2.4653,17.3503,-44.5306,
601111.SH,30.174188726403283,,,2.9567,0.036397560551649666,0.4430635265589402,0.2783,1.5397413261177151e-15,-4.6366,0.5248,-0.1059,
601117.SH,29.25410711023854,8.9113,8.5674,0.7943,0.05751905751905739,0.38420500012593467,1.3135,3.379852329111735e-15,2.2917,9.2974,-0.9804,
601121.SH,27.019269573572597,39.2194,45.9583,1.7842,0.12065723210301527,0.4243058886080139,9.8588,3.2834515823108126e-14,0.6554,31.2595,24.7945,
601116.SH,27.103133488484307,41.3854,36.6373,1.8599,0.4464466567914843,0.46586917472591366,1.6598,3.4479488925224454e-14,2.1804,26.6279,1.1273,
601118.SH,28.375563861793694,203.6462,134.7957,2.1666,0.1610839074980861,0.4249270731680648,0.5368,8.778049426274883e-15,-1.1053,4.468,23.2954,
601127.SH,30.66090107916111,34.8048,31.965,9.6069,0.7517783345127041,0.5647143009736374,0.8188,1.1755514477420473e-15,4.226,27.6176,-27.9119,
601133.SH,27.260896267029878,32.5379,34.3975,2.4251,0.24710486889935845,0.48431157742330766,11.0848,2.975122928930994e-14,1.5219,10.2718,-9.4118,
601126.SH,27.998475166794623,20.18,18.6083,3.415,-0.015518795417998055,0.46087685538281414,0.7445,1.349450070009872e-14,5.1355,31.8397,18.3351,
601128.SH,28.58146911594281,6.7839,6.3911,0.8873,0.034473550941485076,0.335763778051014,1.7012,5.570968226755947e-15,6.7286,,10.1008,
601136.SH,29.324677790998738,55.228,59.4023,4.0824,0.059897808606544145,0.5048400755635054,3.0092,4.0316659227794065e-15,1.1378,,-23.3402,
601138.SH,31.91689185085779,31.2992,29.95,5.0301,0.14971358428805237,0.4552629509245432,0.9071,2.69880482645232e-16,3.3763,6.7345,35.157,
601137.SH,28.052901947931623,11.2654,10.8317,1.8459,0.33030989993477444,0.46043566181570317,1.342,1.3046347472141437e-14,3.687,14.2971,10.5858,
601156.SH,28.461325884562104,8.5357,8.6765,1.3035,-0.10031978506639416,0.357130377298337,1.0573,6.6499823613202e-15,3.0663,17.4801,5.0159,
601155.SH,28.91445089107614,47.9669,43.5009,0.59,0.6569564879400147,0.47662850403849927,0.668,5.9399894049109595e-15,0.4989,29.4637,-32.1731,
601139.SH,28.27518942890569,13.07,14.0378,1.2603,-0.04575446486167689,0.356781751276161,0.5638,7.782544570775238e-15,1.4864,13.3618,9.4794,
601162.SH,29.23637272317812,,134.3765,1.8193,1.1644268774703561,0.45107266490994213,3.6815,3.730033545167395e-15,0.1032,,243.0478,
601158.SH,28.45097714335219,28.9193,27.0848,1.3584,-0.041987217422180145,0.3080942935975984,0.1961,5.437548311308683e-15,1.3762,29.8828,8.656,
601163.SH,27.74791486740005,10.1935,11.5325,0.8523,-0.02307247955982128,0.2904725434393125,0.2862,1.106723621852553e-14,1.2274,15.4515,-5.9154,
601168.SH,29.064126779800574,14.2986,13.1804,2.5252,0.08511740441059801,0.4615649825924565,1.5699,4.921494095263909e-15,11.0977,19.9774,26.5918,
601166.SH,31.518782167778316,6.321,6.3656,0.6329,0.45527400258693085,0.37778490964209926,0.1941,3.0684127625312935e-16,2.6651,,-3.5809,
601187.SH,28.247647758112777,7.1403,7.4473,0.7319,0.4394225855901889,0.30613224484699203,1.2169,6.72936544236143e-15,2.0371,,-18.4226,
601169.SH,30.256151103777274,5.3449,5.3849,0.5125,0.2948361915382628,0.31077667763229433,0.3586,8.799589845902015e-16,2.1355,,-3.1826,
601179.SH,28.84677344471645,31.9957,29.4371,1.5166,-0.10878299113593226,0.3740993745218772,0.8257,4.644124056043232e-15,1.329,21.0222,11.274,
601177.SH,27.401274940183754,33.0015,32.8258,2.9971,1.6099425071866018,0.4107163427511278,11.4486,2.1948465486405263e-14,2.0113,21.3275,6.61,
601186.SH,30.04235330507281,5.0186,5.2242,0.4212,0.007237561268027659,0.3614945268562312,0.5203,1.3349728723860168e-15,1.5539,7.5067,-6.6146,
601188.SH,26.864238451328635,30.4798,28.249,1.0184,-0.015986474144633056,0.3737704685353596,1.2092,3.239933410523726e-14,1.3623,59.254,-6.4674,
601198.SH,28.939664730628294,23.9661,23.6696,1.2949,0.40325925643041194,0.4126505173950077,0.806,4.602514386611285e-15,1.3343,,-27.8319,
601212.SH,28.539521365122102,307.0363,204.7003,1.6547,0.2652878221476902,0.41839473483681633,1.0709,7.130467161210341e-15,-0.2885,6.3147,-18.4804,
601200.SH,27.737168890186986,19.3255,18.4052,0.9905,0.11396880042671853,0.31296219709396267,0.8203,1.1110063399317644e-14,1.391,29.2418,1.3937,
601211.SH,31.19375376956267,27.0725,15.4804,1.1492,0.4463536842412352,0.31383940713295033,0.4215,3.561285288538314e-16,4.9717,,47.4776,
601199.SH,27.00716768987905,13.3301,12.9737,1.2256,0.09330430627090736,0.42228243603651133,0.7701,2.9734678352328706e-14,2.1481,38.2722,-0.4346,
601208.SH,28.016687085954445,81.2381,66.1882,3.3199,1.0806927104309305,0.46556672553217415,6.4643,1.3678662090975347e-14,2.0022,16.3945,23.229,
601216.SH,29.134534635733857,16.0406,14.5139,1.6648,0.4884824415745673,0.5423042012828012,0.5423,4.543101563580505e-15,3.6286,23.6401,19.3947,
601218.SH,26.75791784353514,137.1511,69.4634,1.4478,0.314416756951968,0.4705350544819414,7.7713,4.643179554372458e-14,1.467,23.4514,42.8605,
601226.SH,27.370360571695166,66.9002,59.3088,1.8519,0.4109010510125609,0.4384873535688269,0.7782,2.3564196785563294e-14,-1.9425,7.5531,17.42,
601229.SH,30.32986809467259,6.3084,6.2707,0.6317,0.48201791264869354,0.25784628986695846,0.1993,6.002991111622365e-16,2.4534,,3.8462,
601222.SH,27.810804687761628,15.8983,18.1738,0.7832,-0.029820466689358116,0.4907974434482912,0.5375,1.6793550232882867e-14,0.7988,27.5762,-27.6939,
601225.SH,30.69063411619579,9.5347,9.4699,2.4945,-0.2115166661443808,0.41775853805103585,0.4186,8.629487256136067e-16,5.137,28.8823,-7.2994,
601231.SH,28.892774542525945,21.3715,23.4483,2.0287,-0.03612015342080088,0.5052252497007016,0.8872,6.295421837207547e-15,1.8478,9.4219,1.1615,
601236.SH,29.06898042259514,55.1308,44.806,1.7349,0.31465511590098605,0.4321208744085385,0.8484,4.28106213827173e-15,1.2021,,45.9996,
601228.SH,28.56417174374432,26.3628,27.9815,1.2212,0.08214383214383214,0.30615952115322814,0.3379,4.806526756365276e-15,1.2494,20.8147,5.5327,
601233.SH,28.71874037030453,24.69,24.0677,0.8038,-0.20006367373942013,0.4752094871776859,0.6397,6.8347439431592e-15,1.6582,7.7127,-8.012,
601279.SH,27.198061167049715,132.8528,,1.5361,0.0900753054845127,0.516617472453687,0.9352,3.418542631935892e-14,-0.8707,6.4534,-14.4865,
601238.SH,29.669431086792613,93.2317,,0.6784,-0.05610099337748342,0.39255771627993047,0.221,2.1840512348145043e-15,-0.6425,0.2121,-7.9492,
601288.SH,33.08991965257812,8.3252,8.2798,0.9055,0.3906720916214588,0.20396952722062522,0.1219,3.472685315823031e-17,2.3099,,0.351,
601298.SH,29.392753706884562,11.1225,10.9434,1.3262,-0.04306543464291268,0.29808052953113495,0.2044,2.171766303464659e-15,3.2469,38.5733,8.5099,
601319.SH,31.229128025675045,8.5211,7.8129,1.3323,0.538763909046928,0.3247366943532961,0.1377,3.6369813715366937e-16,4.6887,,12.8342,
601326.SH,28.251924537301804,11.8896,11.9919,0.9673,0.008875424225732509,0.3303272233711836,0.2787,7.219057735075565e-15,2.1548,40.4231,-5.9928,
601311.SH,27.717063705428416,17.7508,15.6851,1.1519,0.16302887094663765,0.44891213019503007,1.5158,1.750035472695931e-14,2.4455,15.7796,19.7432,
601318.SH,32.30013008127068,8.42,9.118,1.1709,0.41029528100552604,0.37804872262389166,0.3697,1.4677993621428595e-16,2.892,,-5.1994,
601328.SH,31.857591071265617,7.3175,7.2876,0.6246,0.0761410753834113,0.28384713436798176,0.3194,1.6393525084461042e-16,2.1965,,-1.0215,
603937.SH,26.128943515675612,,,1.4412,0.3595803452855244,0.4508711151788335,2.0523,8.95012107497281e-14,-0.775,3.247,33.0639,
603948.SH,26.56764897432742,16.5165,17.2789,1.75,0.4306736631320651,0.4603343577568015,1.6403,5.5549689327110666e-14,2.3509,16.8606,-9.1826,
603949.SH,26.734327269108658,67.5249,68.8229,4.0228,0.7925882179241104,0.5377859518705451,1.7257,5.761758590231085e-14,1.7324,33.882,2.5987,
603933.SH,26.575618455736816,94.2493,108.8308,2.6869,0.3436363302722363,0.5362967781688089,1.9466,6.750600278223299e-14,1.0075,24.5424,23.2891,
603938.SH,27.0690960395128,89.3885,70.9846,2.3295,0.4580588493631973,0.5498232636753663,0.843,4.286979395656764e-14,1.1066,15.5783,8.2065,
603939.SH,28.69618469230478,18.9805,18.4642,2.7688,0.1650029553794352,0.5010940308185766,0.6397,7.161567944964027e-15,4.1029,39.6378,0.6384,
603950.SH,27.368989271163507,33.4026,29.4602,2.8588,1.023713706204329,0.45190458979028575,1.8882,2.5014522987695466e-14,2.8691,25.28,20.5182,
603936.SH,27.183520114479236,,,1.4876,0.35117479288333553,0.5403489117064552,4.0253,3.6880994737446966e-14,0.6387,13.2002,14.3841,
603958.SH,26.653976053826185,,,5.2825,1.160018472047958,0.5018209001138806,2.0742,5.619672678482634e-14,0.7876,39.2856,57.6762,
603960.SH,26.97242734010191,93.9976,97.5485,4.6991,-0.06082439148746088,0.5431038649429606,2.0536,4.7079989467071146e-14,0.8266,26.9738,-17.2996,
603955.SH,26.92858694445684,170.0311,218.1551,3.1786,3.825483610457873,0.5063271326015742,3.2642,4.41563672073196e-14,0.1572,47.4056,-11.4634,
603967.SH,26.732046386721333,16.1056,15.713,1.8332,0.3387733246660165,0.3980968430793778,1.4367,3.975982766926922e-14,2.8899,7.1866,-12.9521,
603956.SH,26.691860122485778,,,1.9671,0.47506374594344003,0.4957590117193756,1.569,5.4710692923161625e-14,-3.5882,46.1106,-50.2431,
603966.SH,26.823912366697165,26.7228,25.2788,2.4527,0.5477458023999182,0.49458003530250316,7.3195,4.840651440138495e-14,2.0953,27.278,18.4307,
603959.SH,26.352647369614342,,,25.7328,2.3524928054756167,0.5514605534114986,10.9545,9.00680255505945e-14,-25.0234,13.8913,17.9201,
603968.SH,26.292157366634058,,,1.4621,0.3308702993266992,0.47194534606185834,0.9501,7.2258284747928e-14,-0.3684,11.3592,-4.1525,
603976.SH,26.535780286299943,62.8106,77.5731,2.8518,0.4482918355529819,0.5422592157409947,2.5129,6.926222810883856e-14,0.8881,21.6139,-34.2429,
603970.SH,26.669298275362657,18.7943,19.0661,2.6303,0.07350492644610274,0.4605236693735776,1.095,5.07214928404255e-14,3.4859,6.4115,5.6166,
603980.SH,26.733193101081415,23.9234,94.834,1.0588,0.7501441753171856,0.37458443386633494,6.5068,3.7074028475398013e-14,-0.5318,8.4184,-6.3941,
603978.SH,26.64088459422019,,,2.1424,1.0945552414185413,0.5529607815687253,2.3837,6.498422997475588e-14,0.1398,5.3344,47.8298,
603969.SH,27.30156050272311,30.3959,26.9472,2.937,0.7992454272830682,0.5340950988996,5.0511,3.0171810889214906e-14,2.8136,23.8216,23.699,
603977.SH,27.421955291039666,44.8886,45.8693,2.5313,0.3171611100869294,0.4894602167863517,1.7134,2.5357092452520543e-14,1.3308,32.7206,-1.2637,
603979.SH,28.75155538493429,19.3613,17.7053,3.3911,0.17488486064783237,0.4354123564997654,0.7431,6.098198973291008e-15,4.58,33.7645,42.4908,
603982.SH,26.47617395123989,,,1.4533,0.21092713815085784,0.5663931382675086,2.4719,8.229280768495582e-14,-4.9915,2.1925,19.3551,
603983.SH,28.121607092919255,47.8084,44.6195,4.9271,0.7273236899625547,0.4596802363412955,0.9234,1.2837332117070377e-14,3.9167,76.0537,28.0103,
603985.SH,27.3496509495535,,,2.3345,0.4758529636578417,0.584639743904173,2.1518,3.3695871009225996e-14,0.9283,12.3344,108.2678,
603989.SH,27.20613291932724,32.9882,27.8723,1.77,0.19427396869498614,0.4673940749182672,0.8464,3.0738820052712577e-14,1.9244,20.9258,15.7706,
603990.SH,26.856567368127592,,,5.6,0.9966586373281182,0.5377385365095154,4.2875,5.063085303957252e-14,2.9081,66.0951,-43.1329,
603987.SH,26.722594337459753,18.723,18.7083,1.5903,0.36315132085683954,0.4694255468474414,9.8187,5.0157905786383134e-14,2.3619,32.0216,-3.8227,
603986.SH,29.67604057228029,70.1044,68.2568,4.6651,0.3955431812866912,0.6180678719197942,1.8308,3.5003962905278684e-15,1.4094,37.4404,17.3169,
603991.SH,27.008893389069907,,,25.1476,1.2201243316334969,0.5035480819531254,4.9591,4.007359257947613e-14,-6.4797,6.5157,38.6674,
603988.SH,27.04448007491478,,452.3947,8.7358,1.6331519188191033,0.6006213111449134,0.7231,4.6362274409261434e-14,0.6522,23.1328,7.0356,
603992.SH,27.904302554596597,29.4405,34.5371,4.1445,0.3489626594851085,0.4305255324785597,1.9281,1.455864268124754e-14,1.405,32.5901,-17.4954,
603995.SH,27.218180663409196,8.2183,8.4156,1.2025,-0.06749903832883586,0.45513928914592683,2.0342,3.0015374480214035e-14,1.7921,4.5612,0.8945,
605001.SH,26.483592109938474,57.3271,37.6281,1.1854,0.5184210382618095,0.42788759074376675,3.4683,5.4769149179992365e-14,0.6096,25.5912,27.1919,
605003.SH,26.263155890277023,31.6866,31.8765,1.8041,0.3231234491315136,0.3557113874751028,1.9583,5.875818321160765e-14,1.5905,30.6786,7.1236,
603993.SH,30.669853430410036,15.4307,13.5534,3.0834,0.14053299543979225,0.5134384500758487,1.1087,1.0289533927606377e-15,5.4167,22.335,-0.2503,
603997.SH,28.04326507144471,,,3.1171,0.09851051149518253,0.532849071538797,0.549,1.533312928167972e-14,2.2038,16.3202,-4.7271,
603999.SH,26.71840362942069,64.4862,63.7938,2.0323,0.4877094320552524,0.49860120368759525,2.326,5.206583306512731e-14,0.471,23.4037,-18.1603,
603998.SH,26.899617751755116,18.8559,17.6094,3.0489,-0.06965308505652179,0.5383733221439377,6.0237,4.5544921861957544e-14,5.3666,70.502,-4.6244,
605005.SH,27.355390136480167,28.5558,28.8985,3.9349,0.20298388495717057,0.47607225506757783,0.6983,2.614036258589731e-14,2.624,33.0564,-0.9271,
605006.SH,26.83719141967588,,,1.7841,0.9313024382003491,0.4952040903052687,1.2765,4.512274748856596e-14,0.3316,16.8222,18.0589,
605009.SH,27.504961461815146,22.7493,22.4674,2.7017,0.11701047868995529,0.4737669246420775,1.426,2.220779141562185e-14,2.7072,34.6654,42.419,
605008.SH,27.54817897014873,97.6935,693.483,4.6451,0.2661501741205933,0.4452729720688525,0.5616,1.9943543796141124e-14,-0.8268,5.8651,-6.9267,
605007.SH,27.103263183637328,16.3034,20.155,1.7762,-0.019349081924669997,0.42921930636730377,1.2294,3.166944924192587e-14,1.8147,8.7611,15.2121,
605011.SH,27.52591056902593,42.4694,44.178,3.9068,0.08358490800941232,0.5833415702859835,0.9148,2.87354295078316e-14,1.5682,11.9007,-15.9278,
605016.SH,27.473554178776723,34.7846,28.8008,4.7341,0.23553854118416395,0.5614395185454512,0.6642,2.7504900748112236e-14,4.7338,39.7444,24.2718,
605018.SH,27.13479461218269,53.5575,80.5662,2.2837,0.5988967691095348,0.49272951767020173,1.2704,3.5030524526735544e-14,0.2486,12.0709,-27.8176,
605020.SH,27.832168096567088,48.652,39.2545,2.7914,0.40498899900517427,0.556727326988377,1.635,1.9995067234741073e-14,2.5862,23.4441,12.3584,
605028.SH,26.540376996909615,19.5662,19.7019,2.6236,0.5157451516177394,0.4761042693355288,1.8091,5.962446470962814e-14,2.4869,52.9414,-16.1419,
605033.SH,26.38989181315813,78.422,129.1971,2.5332,0.7394536916158978,0.5024502876022919,3.2482,7.344206147037503e-14,2.6282,33.5939,-7.2658,
605055.SH,26.604245650879122,81.0646,91.966,3.1761,0.8694444444444445,0.49715932426921894,4.1551,5.702365589152475e-14,-0.8511,11.3427,-5.4533,
605050.SH,27.511770528319385,28.0254,26.8286,2.0986,0.9716093916584498,0.4118764062178709,2.5402,1.9641979745037425e-14,2.1079,6.9834,1.9323,
605056.SH,27.146449855641805,27.6302,26.1358,3.9012,0.5582605319355466,0.45154400602644734,1.0652,3.165496274930046e-14,1.259,21.4649,46.041,
605060.SH,27.10449515097286,31.5062,32.4889,2.5876,0.7625785972491874,0.43855594530818737,1.1684,3.25597802341898e-14,1.9647,35.9669,-5.1312,
605058.SH,26.757162123839244,29.4941,28.4123,2.4978,0.6284666543992008,0.4048239551875923,1.9908,4.33324026511634e-14,2.1066,22.1408,23.1663,
605066.SH,26.70640027508508,32.6835,31.334,2.3133,0.548394656667448,0.4127075072313222,8.9921,4.2907106600439415e-14,1.8729,24.964,1.044,
605068.SH,26.57858905364623,,,2.2724,0.4202552552552552,0.49555864322749743,7.3101,6.621136065548901e-14,0.6269,23.746,25.6035,
605069.SH,26.2006431516043,,,2.6156,0.9208550992525919,0.5626117918784521,8.8199,9.825078120865956e-14,4.7019,9.5238,-7.6325,
605077.SH,27.016576233155597,20.148,20.0703,1.8319,0.18990824399666506,0.43784235797854343,0.6781,3.085441788789487e-14,2.4669,19.4024,28.6275,
605081.SH,25.6687552532347,,,1.4505,-0.03881802097690212,0.4705492573940204,1.6901,1.384504010454084e-13,-0.5982,40.0014,-22.2902,
605080.SH,26.65177267970064,20.2876,15.4899,1.7852,0.8340634340612514,0.5011307361766038,1.1339,5.744326309626921e-14,4.6093,38.8341,30.398,
605086.SH,26.957331405065535,39.842,39.613,4.1135,0.7829236912602979,0.5244082462636039,1.15,4.279392528308e-14,2.0494,57.8699,8.8216,
605088.SH,27.459409243586027,28.2692,26.6783,3.1326,1.202758545985712,0.45396528477930465,3.6621,2.4424841709142072e-14,3.3961,25.1783,18.6533,
605089.SH,26.617883524161773,41.4811,41.1995,3.0476,0.35553929864454914,0.5179795609249547,0.7996,6.163722349837602e-14,1.5847,22.8572,4.2378,
605090.SH,28.306185087373798,11.667,11.4902,2.0499,-0.06052137191314344,0.43129983186229504,1.6181,9.122945478285125e-15,5.2957,11.7156,-13.4071,
605098.SH,26.795931271086907,16.1534,15.9006,4.8192,0.11975069277714878,0.484364492511851,0.7293,4.829828786910554e-14,2.8967,73.7694,-7.2066,
605099.SH,27.84083022298764,24.126,22.5878,4.6424,0.8349696319404429,0.4577981901994642,1.3838,1.6258702038169115e-14,5.4991,32.5487,15.2681,
605100.SH,26.567312284461117,46.9062,62.5417,1.8978,0.7802616463085832,0.47927197325949805,1.6614,5.353823317977398e-14,0.6301,11.9201,-27.6935,
605111.SH,27.944144405891226,31.4718,30.8887,3.3901,0.018063698070533762,0.6116862857935682,2.8672,1.9371540031700667e-14,2.7021,36.5792,20.8127,
605108.SH,26.9450878523868,50.3196,58.5556,2.2329,0.07258618325648847,0.4906064034334868,1.0698,4.3232376076654754e-14,2.2924,22.2519,0.1671,
605116.SH,27.579395615945778,26.7674,24.2251,4.1216,-0.043296296296296166,0.4558108885506014,1.1981,2.0731144951100503e-14,5.0048,60.7336,19.7758,
